Date,CampaignID,Impressions,Reach,Spend_IDR
2024-05-31,TV_002,1961291,1675175,11464587
2024-06-01,TV_002,1926017,1606515,16782727
2024-06-02,TV_002,1097529,680148,10776063
2024-06-03,TV_002,1226115,1010605,7466036
2024-06-04,TV_002,1936684,1709738,5578444
2024-06-07,TV_002,613407,435337,14627683
2024-06-08,TV_002,817885,643449,8349997
2024-06-10,TV_002,1716685,1357531,6469627
2024-06-11,TV_002,889857,626066,11741302
2024-06-13,TV_002,1835211,1490772,9699882
2024-06-14,TV_002,511762,403922,6473030
2024-06-15,TV_002,2227436,1690396,7611298
2024-06-16,TV_002,1747345,1088371,12007242
2024-06-17,TV_002,1189497,908743,13069654
2024-06-18,TV_002,748624,549237,5438999
2024-06-19,TV_002,1765474,1578965,5499790
2024-06-22,TV_002,914696,809899,17527523
2024-06-26,TV_002,1155493,899053,7595417
2024-06-27,TV_002,1971766,1295514,11223432
2024-07-02,TV_002,1635965,1060925,14773079
2024-07-03,TV_002,871010,690001,12183311
2024-07-04,TV_002,1347627,1120536,6626997
2024-07-05,TV_002,513557,363141,5121031
2024-07-07,TV_002,958080,667304,13612364
2024-07-10,TV_002,543754,404698,9287020
2024-07-11,TV_002,933327,671389,6185026
2024-07-14,TV_002,1216224,872929,15132095
2024-07-18,TV_002,1681323,1135398,8571211
2024-07-19,TV_002,1484946,998061,8585784
2024-07-20,TV_002,750611,564300,17018869
2024-07-21,TV_002,637132,415771,6467159
2024-07-23,TV_002,1372433,1003227,14504591
2024-07-24,TV_002,1638164,1121731,10166983
2024-07-25,TV_002,1919684,1665839,13940943
2024-07-26,TV_002,1214503,909981,12803655
2024-07-27,TV_002,896084,626783,13093563
2024-07-29,TV_002,603511,532439,5711582
2024-07-30,TV_002,1716317,1460153,9094120
2024-07-31,TV_002,1656684,1319375,11936180
2024-08-01,TV_002,1308641,896081,13758830
2024-08-02,TV_002,691800,573961,5375710
2024-08-03,TV_002,1476330,909995,10998789
2024-08-05,TV_002,955913,639625,8041987
2024-08-06,TV_002,1950268,1301390,12293447
2024-08-07,TV_002,1772638,1288333,12418963
2024-08-08,TV_002,1568931,1325800,8252951
2024-08-09,TV_002,1852910,1560165,8709410
2024-08-12,TV_002,1491521,930018,10906378
2024-08-13,TV_002,750981,626461,12093208
2024-08-14,TV_002,563633,383044,14522217
2024-08-15,TV_002,1571636,1300845,7965599
2024-08-16,TV_002,1263335,897959,10138544
2024-08-19,TV_002,1192574,1045050,12143266
2024-08-20,TV_002,1792536,1222906,12289810
2024-08-22,TV_002,1003415,896609,8453419
2024-08-26,TV_002,1244388,888686,14470906
2024-08-27,TV_002,1601665,1145682,12862056
2024-08-28,TV_002,517126,419446,13389973
2024-08-30,TV_002,1557306,1316139,7349734
2024-08-31,TV_002,664128,499051,17604423
2024-09-03,TV_002,1329060,955549,13000034
2024-09-04,TV_002,735909,509938,13652957
2024-09-05,TV_002,1509054,1266103,13714140
2024-09-06,TV_002,1357618,1153771,11248740
2024-09-08,TV_002,664416,508051,14088239
2024-09-09,TV_002,1029437,809537,8067765
2024-09-10,TV_002,1106791,686770,12326990
2024-09-12,TV_002,1528165,1069313,9327668
2024-09-13,TV_002,1916672,1519002,8739210
2024-09-14,TV_002,918261,666198,13587385
2024-09-16,TV_002,914478,667208,7778527
2024-09-18,TV_002,769047,685376,10187009
2024-09-19,TV_002,1606827,1303725,9036010
2024-09-20,TV_002,1096418,744778,8465241
2024-09-21,TV_002,1038220,712467,11796476
2024-09-22,TV_002,1616274,1007090,17622447
2024-09-23,TV_002,945936,593688,14514232
2024-09-24,TV_002,1472757,1001799,11236487
2024-09-25,TV_002,876339,703532,14650153
2024-09-27,TV_002,906644,706548,8129073
2024-09-30,TV_002,1917104,1573867,6548286
2024-10-02,TV_002,1551709,1247626,10875858
2024-10-03,TV_002,1374389,928991,5153948
2024-10-04,TV_002,1098552,935901,14575810
2024-10-05,TV_002,2260336,1425296,14069525
2024-10-06,TV_002,734778,605836,11202993
2024-10-08,TV_002,1151604,940900,7587116
2024-10-09,TV_002,1419937,1123605,10894539
2024-10-10,TV_002,637087,420338,12140527
2024-10-13,TV_002,944851,643672,8980515
2024-10-14,TV_002,1188410,974282,5625262
2024-10-15,TV_002,621723,550503,11728716
2024-10-20,TV_002,1638951,1348635,8403384
2024-10-22,TV_002,1056669,925885,5684587
2024-10-23,TV_002,903280,641811,10383319
2024-10-25,TV_002,1181518,932305,12873870
2024-10-26,TV_002,1312612,961834,14465529
2024-10-27,TV_002,685410,580832,17235367
2024-10-28,TV_002,532869,367847,9439194
2024-10-29,TV_002,1236643,1085937,5561760
2024-10-30,TV_002,1114506,887762,12644407
2024-10-31,TV_002,740693,460080,6594922
2024-11-01,TV_002,1822535,1538653,11642193
2024-11-02,TV_002,1073848,744114,7325182
2024-11-03,TV_002,1498830,1059771,12180067
2024-11-04,TV_002,1683939,1165856,13285555
2024-11-07,TV_002,1258451,1110377,8544249
2024-11-09,TV_002,1529565,1148611,10712768
2024-11-10,TV_002,1742722,1483706,16305801
2024-11-13,TV_002,740548,593988,11105467
2024-11-14,TV_002,844397,536416,11939495
2024-11-15,TV_002,1578109,1293608,5019921
2024-11-16,TV_002,719131,435605,7936353
2024-11-17,TV_002,991651,700384,16690266
2024-11-18,TV_002,1278836,1000467,7223613
2024-11-19,TV_002,1086549,728271,5577321
2024-11-20,TV_002,1424450,1092644,14598628
2024-11-21,TV_002,1311357,1060795,9289443
2024-11-23,TV_002,1285627,1107128,12001353
2024-11-24,TV_002,774055,605072,12390048
2024-11-25,TV_002,714262,576854,8372065
2024-11-26,TV_002,1843512,1219105,8918593
2024-11-27,TV_002,527186,441690,9192716
2024-11-28,TV_002,1341017,1057429,9742550
2024-11-29,TV_002,514968,420746,7532723
2024-11-30,TV_002,1991894,1699082,16033412
2024-12-01,TV_002,1940437,1426975,10003540
2024-12-02,TV_002,1823839,1349446,13549740
2024-12-03,TV_002,1705306,1484524,8878260
2024-12-04,TV_002,1816025,1301766,5669736
2024-12-05,TV_002,599847,476575,14680658
2024-12-06,TV_002,1705721,1245248,8754689
2024-12-08,TV_002,954692,673206,9853945
2024-12-09,TV_002,1054361,779459,5687136
2024-12-11,TV_002,512545,340996,12087656
2024-12-12,TV_002,507970,427379,9839893
2024-12-14,TV_002,1897238,1470576,6797559
2024-12-18,TV_002,1506736,1184508,6403245
2024-12-20,TV_002,1835614,1514369,6949751
2024-12-23,TV_002,1833691,1418621,11541327
2024-12-24,TV_002,1210881,986770,6564767
2024-12-25,TV_002,970740,652774,7022541
2024-12-26,TV_002,1861757,1400261,9248508
2024-12-27,TV_002,1544234,1103879,5769716
2024-12-29,TV_002,1044106,843333,15554897
2024-12-30,TV_002,1454561,1014343,14390684
2024-12-31,TV_002,1541961,1026352,6909265
2025-01-01,TV_002,1045067,882540,5352445
2025-01-04,TV_002,1246480,885629,4942433
2025-01-05,TV_002,715938,436796,4461652
2025-01-07,TV_002,390928,312763,7401360
2025-01-08,TV_002,1282524,894672,9785434
2025-01-13,TV_002,420618,264348,7536916
2025-01-15,TV_002,1196998,1026314,8737287
2025-01-17,TV_002,781751,499557,3782455
2025-01-18,TV_002,1348863,1038428,7227585
2025-01-19,TV_002,682661,412542,9696472
2025-01-21,TV_002,390884,332696,8836118
2025-01-22,TV_002,1005844,864352,7443767
2025-01-23,TV_002,1390213,1149732,7566652
2025-01-24,TV_002,758691,507308,8451779
2025-01-25,TV_002,1524435,1071025,11996729
2025-01-26,TV_002,1604724,1435161,5977741
2025-01-27,TV_002,1100855,856407,9130898
2025-01-28,TV_002,1058525,850270,6683350
2025-01-29,TV_002,525724,394350,10091843
2025-01-30,TV_002,1031070,703795,8379950
2025-01-31,TV_002,979267,640251,7951582
2025-02-02,TV_002,1413620,920151,9809188
2025-02-03,TV_002,990182,801940,8953718
2025-02-07,TV_002,771981,498782,6919469
2025-02-08,TV_002,1514978,1174043,6526905
2025-02-09,TV_002,465277,283597,7181367
2025-02-10,TV_002,987189,853219,4091957
2025-02-12,TV_002,1256146,1087606,4978622
2025-02-13,TV_002,650845,547225,8661982
2025-02-15,TV_002,1154326,1029676,11737873
2025-02-16,TV_002,477840,334767,11318058
2025-02-17,TV_002,1207822,1033611,10327401
2025-02-19,TV_002,424586,281601,6199183
2025-02-20,TV_002,631990,398339,6783750
2025-02-21,TV_002,1371730,1135501,4530928
2025-02-23,TV_002,1366439,953605,6538295
2025-02-24,TV_002,486162,329102,5127541
2025-02-25,TV_002,415693,275667,8217959
2025-02-27,TV_002,1257891,813198,5898516
2025-02-28,TV_002,667540,513353,6891765
2025-03-02,TV_002,1012901,651522,9077872
2025-03-03,TV_002,862226,538616,5415482
2025-03-04,TV_002,1213500,748843,5645244
2025-03-05,TV_002,1111256,858208,6709019
2025-03-06,TV_002,1255313,871391,8939344
2025-03-07,TV_002,1388923,1203996,9380756
2025-03-08,TV_002,993441,817098,5839398
2025-03-09,TV_002,1414663,1002177,8258719
2025-03-11,TV_002,826689,685105,5797631
2025-03-12,TV_002,1349017,880432,4874934
2025-03-13,TV_002,864105,685601,7555201
2025-03-14,TV_002,740781,591514,7368635
2025-03-15,TV_002,626213,428075,8995370
2025-03-16,TV_002,1399545,959685,5735837
2025-03-19,TV_002,743275,623845,4501007
2025-03-20,TV_002,934624,797735,4109120
2025-03-22,TV_002,668758,445033,9851222
2025-03-24,TV_002,350686,302011,5342731
2025-03-26,TV_002,509650,375866,8751860
2025-03-27,TV_002,860437,753933,4156435
2025-03-28,TV_002,567917,381325,5540226
2025-03-30,TV_002,1320895,853757,8116915
2025-03-31,TV_002,976756,878950,6509896
2025-04-02,TV_002,529243,322383,9292871
2025-04-03,TV_002,886109,695187,5882880
2025-04-05,TV_002,463168,282752,8410715
2025-04-06,TV_002,1415810,917733,7880700
2025-04-07,TV_002,599352,368532,6643271
2025-04-09,TV_002,645102,420638,7758236
2025-04-10,TV_002,761698,628576,9110120
2025-04-11,TV_002,598779,480950,8909399
2025-04-12,TV_002,870191,539388,12004815
2025-04-13,TV_002,1036118,862644,11145611
2025-04-14,TV_002,381609,339039,5915586
2025-04-15,TV_002,628771,492603,10032435
2025-04-16,TV_002,1240514,1096799,5722847
2025-04-19,TV_002,1565757,944285,6565574
2025-04-22,TV_002,677473,475580,10430761
2025-04-23,TV_002,624100,438752,6599586
2025-04-26,TV_002,1523821,942548,7329075
2025-04-27,TV_002,1121219,723345,5567444
2025-04-29,TV_002,608991,451438,7010625
2025-04-30,TV_002,1141561,882846,8758239
2025-05-04,TV_002,659030,526602,4257774
2025-05-05,TV_002,1278816,1110867,6316843
2025-05-07,TV_002,635214,417452,8337390
2025-05-08,TV_002,801455,680663,5894753
2025-05-09,TV_002,908027,623255,8644480
2025-05-10,TV_002,1122268,819428,6719513
2025-05-11,TV_002,1062635,925261,5179297
2025-05-12,TV_002,1041594,916047,8631000
2025-05-14,TV_002,1293305,930993,8099213
2025-05-15,TV_002,1217878,1023376,3575677
2025-05-16,TV_002,837180,532122,7538001
2025-05-18,TV_002,1120778,920898,4764767
2025-05-19,TV_002,908906,573501,8111023
2025-05-20,TV_002,661175,582822,7475820
2025-05-23,TV_002,802795,565373,10288065
2025-05-24,TV_002,1238103,912951,4643228
2025-05-25,TV_002,707826,547354,9357350
2025-05-26,TV_002,1211730,900564,9264865
2025-05-27,TV_002,1196000,835350,6037918
2025-05-28,TV_002,840027,625517,4092818
2025-05-30,TV_002,1198826,1015510,6166938
2025-05-31,TV_002,768717,676292,8056641
2025-06-01,TV_002,1228268,932835,12043495
2025-06-02,TV_002,778135,504516,6829173
2025-06-03,TV_002,940298,765803,10298056
2025-06-04,TV_002,472176,370110,6423668
2025-06-06,TV_002,722399,552779,4037621
2025-06-07,TV_002,1386215,1086167,11202609
2025-06-08,TV_002,530343,374671,6344825
2025-06-09,TV_002,1041067,646536,8230760
2025-06-10,TV_002,514653,436524,4772452
2025-06-11,TV_002,526613,454888,6434280
2025-06-12,TV_002,877548,719103,5119664
2025-06-14,TV_002,1530672,1339225,11643926
2025-06-15,TV_002,889376,734375,9490493
2025-06-16,TV_002,799880,655461,8242066
2025-06-18,TV_002,917311,782833,9330508
2025-06-19,TV_002,1310813,885259,6153283
2025-06-21,TV_002,774975,598213,8518401
2025-06-22,TV_002,730938,439961,4529863
2025-06-25,TV_002,713096,571424,8598595
2025-06-28,TV_002,723608,649149,10779703
2025-06-29,TV_002,1198853,966771,9269641
2025-06-30,TV_002,540242,425076,10069708
2025-07-01,TV_002,923781,669887,5650514
2025-07-02,TV_002,789052,652691,4696554
2025-07-04,TV_002,455257,275420,6251727
2025-07-05,TV_002,599345,401647,9260575
2025-07-06,TV_002,1579438,1011848,11213556
2025-07-07,TV_002,1322786,960195,9578866
2025-07-08,TV_002,952647,683875,3775742
2025-07-09,TV_002,361867,302597,7582766
2025-07-10,TV_002,967769,696121,3781806
2025-07-12,TV_002,1259147,858042,6512009
2025-07-14,TV_002,403101,293392,7349079
2025-07-17,TV_002,1208170,1062126,5082553
2025-07-18,TV_002,704326,606571,6650410
2025-07-19,TV_002,1311105,806838,5973457
2025-07-20,TV_002,806289,579215,7913699
2025-07-21,TV_002,950595,800049,4629571
2025-07-23,TV_002,631583,447364,4544746
2025-07-24,TV_002,409514,249968,8257880
2025-07-25,TV_002,553107,438310,8380145
2025-07-26,TV_002,1484045,1022783,11643123
2025-07-27,TV_002,692941,555542,7654953
2025-07-29,TV_002,766841,496066,9270453
2025-07-31,TV_002,634176,395959,8198895
2025-08-02,TV_002,1582565,1326420,12502736
2025-08-03,TV_002,1448317,994750,9053579
2025-08-04,TV_002,781749,569306,7835729
2025-08-05,TV_002,1243103,821018,7449622
2025-08-07,TV_002,934000,778820,9262912
2025-08-08,TV_002,392145,339980,9228662
2025-08-10,TV_002,1326676,896710,5966675
2025-08-12,TV_002,1378109,1105452,4381686
2025-08-14,TV_002,973953,760604,8235386
2025-08-15,TV_002,800515,546573,7527514
2025-08-17,TV_002,684249,538914,10015776
2025-08-19,TV_002,487522,381144,3919603
2025-08-21,TV_002,708384,526725,8639058
2025-08-23,TV_002,419021,261670,8108830
2025-08-24,TV_002,1164885,847943,4433958
2025-08-25,TV_002,660728,528019,4722530
2025-08-27,TV_002,955725,735120,9732690
2025-08-28,TV_002,444370,346730,3985758
2025-08-29,TV_002,776920,499547,9920876
2025-08-31,TV_002,1245133,1083364,8613950
2025-09-02,TV_002,1343220,925139,8257432
2025-09-03,TV_002,578785,462189,5403681
2025-09-04,TV_002,367055,300483,7654229
2025-09-05,TV_002,934407,656719,8155391
2025-09-06,TV_002,1406558,1231468,4993118
2025-09-07,TV_002,887947,726946,5068846
2025-09-09,TV_002,1097743,776081,3500215
2025-09-10,TV_002,917314,784620,3590282
2025-09-12,TV_002,439309,335922,7101229
2025-09-13,TV_002,871887,585986,9299936
2025-09-14,TV_002,519198,339072,6845314
2025-09-16,TV_002,1267299,1138884,7223102
2025-09-17,TV_002,693288,479563,9187316
2025-09-18,TV_002,1066301,740622,8207550
2025-09-19,TV_002,484742,374971,7926773
2025-09-20,TV_002,1312317,1131031,10085136
2025-09-21,TV_002,1150151,754489,10334093
2025-09-22,TV_002,815185,640027,5491789
2025-09-24,TV_002,1361653,861128,4378848
2025-09-25,TV_002,918443,574770,7598946
2025-09-26,TV_002,964867,736486,4238383
2025-09-27,TV_002,1392731,853011,9557302
2025-09-28,TV_002,707166,489593,9990207
2025-09-29,TV_002,1200420,930252,9785547
2025-10-01,TV_002,839490,551529,7986758
2025-10-03,TV_002,1306906,792351,6010351
2025-10-04,TV_002,1328081,1076585,4677803
2025-10-05,TV_002,880594,728142,9875568
2025-10-06,TV_002,1331466,899090,6385958
2025-10-07,TV_002,1367787,975713,7591801
2025-10-08,TV_002,881228,571544,5875136
2025-10-09,TV_002,824326,582319,10484245
2025-10-10,TV_002,1277437,925436,4306023
2025-10-11,TV_002,936255,743826,9741398
2025-10-12,TV_002,1538158,1222266,11035276
2025-10-14,TV_002,981897,760499,6841913
2025-10-15,TV_002,483165,346682,5866590
2025-10-16,TV_002,569272,351565,8640559
2025-10-17,TV_002,1265508,978357,7666608
2025-10-18,TV_002,1054886,658021,10945299
2025-10-19,TV_002,881047,606951,11827355
2025-10-20,TV_002,804410,626397,4560118
2025-10-21,TV_002,1142890,886868,10076980
2025-10-23,TV_002,1011597,858437,6837872
2025-10-25,TV_002,552647,476680,12103393
2025-10-27,TV_002,392299,283094,8554462
2025-10-28,TV_002,1332734,1068419,7564516
2025-10-29,TV_002,1348059,817759,9167725
2025-10-31,TV_002,644351,412161,9200707
2025-11-01,TV_002,862499,531618,9609235
2025-11-02,TV_002,865232,575292,11780187
2025-11-03,TV_002,1211511,1027243,3838538
2025-11-04,TV_002,1189772,911848,5971720
2025-11-06,TV_002,978491,708664,8990838
2025-11-08,TV_002,668738,526762,9282751
2025-11-09,TV_002,474451,370692,5752642
2025-11-11,TV_002,1049848,655138,5087408
2025-11-12,TV_002,543682,359204,4643567
2025-11-13,TV_002,767683,578458,3858051
2025-11-14,TV_002,1231103,792336,6179488
2025-11-15,TV_002,488420,377138,4721147
2025-11-16,TV_002,1076132,955538,11575481
2025-11-17,TV_002,396269,259787,4186053
2025-11-18,TV_002,397864,351629,8019005
2025-11-20,TV_002,528381,337151,4040312
2025-11-21,TV_002,608139,430223,7129931
2025-11-23,TV_002,574637,410659,12171437
2025-11-24,TV_002,354396,283918,4037306
2025-11-25,TV_002,864126,626174,6375521
2025-11-26,TV_002,535936,337386,5847601
2025-11-28,TV_002,681131,489014,8600593
2025-11-29,TV_002,618680,519230,5014511
2025-11-30,TV_002,976171,855838,8794202
2025-12-01,TV_002,717434,598862,5464205
2025-12-03,TV_002,1222153,815662,9620151
2025-12-04,TV_002,1377131,901012,6367710
2025-12-06,TV_002,909663,703631,10339310
2025-12-10,TV_002,496986,360188,8344353
2025-12-11,TV_002,895592,805099,6319176
2025-12-12,TV_002,765801,490038,8228192
2025-12-13,TV_002,1464618,1277312,12173894
2025-12-15,TV_002,1052679,784394,5988075
2025-12-16,TV_002,973469,752178,6004678
2025-12-17,TV_002,931145,717993,6802178
2025-12-18,TV_002,376459,265949,8695899
2025-12-20,TV_002,1241655,956344,6393764
2025-12-23,TV_002,489841,332308,6917243
2025-12-24,TV_002,889393,610528,7695095
2025-12-25,TV_002,649907,533172,6973674
2025-12-26,TV_002,1338547,873165,7593794
2025-12-27,TV_002,1158010,886063,4967944
2025-12-28,TV_002,1485113,978524,8579566
2025-12-29,TV_002,955972,829017,9531654
2025-12-30,TV_002,801157,660920,9171127
2024-01-01,TV_003,903196,595742,6807851
2024-01-02,TV_003,1332700,1034705,8064154
2024-01-03,TV_003,622362,389808,11154207
2024-01-04,TV_003,820992,562367,10180774
2024-01-05,TV_003,520793,413933,13118661
2024-01-06,TV_003,2183998,1323593,15583869
2024-01-07,TV_003,1365944,1050926,16634055
2024-01-08,TV_003,1897610,1706112,11790666
2024-01-10,TV_003,573831,384079,13797524
2024-01-12,TV_003,707187,606578,7206510
2024-01-13,TV_003,987389,816978,14098718
2024-01-15,TV_003,814535,727354,9106826
2024-01-16,TV_003,955078,797077,14345438
2024-01-18,TV_003,1090333,696957,14656389
2024-01-19,TV_003,1362590,902096,12293098
2024-01-20,TV_003,1312379,1041459,9746276
2024-01-22,TV_003,903742,596098,9053253
2024-01-25,TV_003,1845492,1575750,12512789
2024-01-26,TV_003,1065014,747397,14562918
2024-01-27,TV_003,763048,514723,11834083
2024-01-28,TV_003,2085217,1440343,15705915
2024-02-01,TV_003,1917536,1543160,11903228
2024-02-02,TV_003,1468587,1106097,10005793
2024-02-03,TV_003,1959133,1681769,9744768
2024-02-04,TV_003,1142219,912283,17428641
2024-02-08,TV_003,697530,566054,13585064
2024-02-10,TV_003,2080999,1354017,9027776
2024-02-11,TV_003,1395195,1192514,14609579
2024-02-12,TV_003,1754663,1341743,6682785
2024-02-13,TV_003,1266670,989641,12203839
2024-02-14,TV_003,1744344,1417831,13287089
2024-02-15,TV_003,1506519,1218935,13388538
2024-02-16,TV_003,1588057,1006474,13792795
2024-02-17,TV_003,656414,583174,16636564
2024-02-18,TV_003,1041714,702779,13576511
2024-02-20,TV_003,1089682,699332,12755052
2024-02-21,TV_003,1963668,1395659,10442573
2024-02-22,TV_003,1280815,937812,8440916
2024-02-24,TV_003,813691,728108,12093094
2024-02-25,TV_003,1718927,1338373,6880368
2024-02-26,TV_003,1677595,1105055,9221922
2024-02-28,TV_003,1187042,803621,9189697
2024-03-01,TV_003,1394075,1252883,8208545
2024-03-02,TV_003,1170154,721306,17048296
2024-03-03,TV_003,953870,572387,11024341
2024-03-07,TV_003,601407,491475,6203635
2024-03-09,TV_003,1458877,1027997,7429688
2024-03-10,TV_003,1814788,1149089,13455967
2024-03-11,TV_003,849092,523167,14943303
2024-03-12,TV_003,1087716,914465,5389578
2024-03-13,TV_003,1513380,1139073,9441834
2024-03-16,TV_003,1369765,1228203,15336555
2024-03-17,TV_003,1876632,1265941,17842751
2024-03-18,TV_003,1786295,1123955,14921356
2024-03-20,TV_003,1105221,740969,5069822
2024-03-22,TV_003,500896,346793,13275236
2024-03-23,TV_003,692621,454455,8802808
2024-03-24,TV_003,1295005,923417,9496332
2024-03-27,TV_003,660201,584951,8301559
2024-03-28,TV_003,947099,659295,7976502
2024-03-29,TV_003,683746,540482,12831614
2024-03-30,TV_003,2143765,1408537,6846427
2024-04-01,TV_003,1933172,1303128,5778565
2024-04-03,TV_003,519843,391719,13539428
2024-04-09,TV_003,933452,665660,7841842
2024-04-10,TV_003,739819,597311,10445553
2024-04-11,TV_003,1255017,1052874,8103084
2024-04-13,TV_003,1518653,951032,7869279
2024-04-14,TV_003,643674,439112,10962198
2024-04-17,TV_003,768642,551628,5431001
2024-04-19,TV_003,663023,592993,12635158
